source_combo_index,source_accuracy,replicate,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
187,0.8,1,50.0,none,0.8,1.0,6.0,1,CW,CCW,CCW,0,
187,0.8,2,50.0,none,0.8,1.0,6.0,-1,CW,CCW,CCW,0,
187,0.8,3,50.0,none,0.8,1.0,6.0,-1,CW,CCW,CCW,0,
187,0.8,4,50.0,none,0.8,1.0,6.0,-1,CW,CCW,CCW,0,
187,0.8,5,50.0,none,0.8,1.0,6.0,-1,CW,CCW,CCW,0,
187,0.8,6,50.0,none,0.8,1.0,6.0,-1,CW,CW,CW,1,
187,0.8,7,50.0,none,0.8,1.0,6.0,1,CW,CW,CW,1,
187,0.8,8,50.0,none,0.8,1.0,6.0,1,CW,CW,CW,1,
187,0.8,9,50.0,none,0.8,1.0,6.0,-1,CW,CW,CW,1,
188,0.8,0,50.0,none,1.6,0.6,16.0,-1,CW,CW,CW,1,
188,0.8,1,50.0,none,1.6,0.6,16.0,1,CW,CW,CW,1,
188,0.8,2,50.0,none,1.6,0.6,16.0,-1,CW,CW,CW,1,
188,0.8,3,50.0,none,1.6,0.6,16.0,1,CW,CW,CW,1,
188,0.8,4,50.0,none,1.6,0.6,16.0,-1,CW,CW,CW,1,
188,0.8,5,50.0,none,1.6,0.6,16.0,1,CW,CW,CW,1,
188,0.8,6,50.0,none,1.6,0.6,16.0,-1,CW,CW,CW,1,
188,0.8,7,50.0,none,1.6,0.6,16.0,1,CW,CW,CW,1,
188,0.8,8,50.0,none,1.6,0.6,16.0,1,CW,CW,CW,1,
188,0.8,9,50.0,none,1.6,0.6,16.0,1,CW,CW,CW,1,
189,0.8,0,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
189,0.8,1,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
189,0.8,2,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
189,0.8,3,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
189,0.8,4,50.0,none,1.6,0.8,6.0,-1,CW,CW,CW,1,
189,0.8,5,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
189,0.8,6,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
189,0.8,7,50.0,none,1.6,0.8,6.0,-1,CW,CW,CW,1,
189,0.8,8,50.0,none,1.6,0.8,6.0,-1,CW,CW,CW,1,
189,0.8,9,50.0,none,1.6,0.8,6.0,1,CW,CW,CW,1,
190,0.8,0,50.0,none,1.6,0.8,16.0,-1,CW,CW,CW,1,
190,0.8,1,50.0,none,1.6,0.8,16.0,1,CW,CW,CW,1,
190,0.8,2,50.0,none,1.6,0.8,16.0,-1,CW,CW,CW,1,
190,0.8,3,50.0,none,1.6,0.8,16.0,1,CW,CW,CW,1,
190,0.8,4,50.0,none,1.6,0.8,16.0,-1,CW,CW,CW,1,
190,0.8,5,50.0,none,1.6,0.8,16.0,1,CW,CW,CW,1,
190,0.8,6,50.0,none,1.6,0.8,16.0,1,CW,CW,CW,1,
190,0.8,7,50.0,none,1.6,0.8,16.0,1,CW,CCW,CCW,0,
190,0.8,8,50.0,none,1.6,0.8,16.0,1,CW,CW,CW,1,
190,0.8,9,50.0,none,1.6,0.8,16.0,-1,CW,CW,CW,1,
191,0.8,0,50.0,none,1.6,0.8,45.0,-1,CW,CW,CW,1,
191,0.8,1,50.0,none,1.6,0.8,45.0,-1,CW,CW,CW,1,
191,0.8,2,50.0,none,1.6,0.8,45.0,-1,CW,CW,CW,1,
191,0.8,3,50.0,none,1.6,0.8,45.0,1,CW,CW,CW,1,
191,0.8,4,50.0,none,1.6,0.8,45.0,-1,CW,CCW,CCW,0,
191,0.8,5,50.0,none,1.6,0.8,45.0,1,CW,CW,CW,1,
191,0.8,6,50.0,none,1.6,0.8,45.0,-1,CW,CW,CW,1,
191,0.8,7,50.0,none,1.6,0.8,45.0,-1,CW,CW,CW,1,
191,0.8,8,50.0,none,1.6,0.8,45.0,1,CW,CW,CW,1,
191,0.8,9,50.0,none,1.6,0.8,45.0,1,CW,CW,CW,1,
192,0.8,0,50.0,none,1.6,1.0,45.0,-1,CW,CW,CW,1,
192,0.8,1,50.0,none,1.6,1.0,45.0,1,CW,CW,CW,1,
192,0.8,2,50.0,none,1.6,1.0,45.0,1,CW,CW,CW,1,
192,0.8,3,50.0,none,1.6,1.0,45.0,-1,CW,CW,CW,1,
192,0.8,4,50.0,none,1.6,1.0,45.0,1,CW,CW,CW,1,
192,0.8,5,50.0,none,1.6,1.0,45.0,1,CW,CW,CW,1,
192,0.8,6,50.0,none,1.6,1.0,45.0,-1,CW,CW,CW,1,
192,0.8,7,50.0,none,1.6,1.0,45.0,1,CW,CW,CW,1,
192,0.8,8,50.0,none,1.6,1.0,45.0,-1,CW,CW,CW,1,
192,0.8,9,50.0,none,1.6,1.0,45.0,1,CW,CW,CW,1,
